origin,destination,carrier,planned_lead_time,current_transit_days,port_congestion_index,is_delayed,delay_days
Taipei,Rotterdam,FedEx,30,31,0.4634035473860345,1,1
Shenzhen,LA,DHL,28,37,0.8310534408973382,1,9
Shenzhen,LA,FedEx,23,33,0.09889083998231696,1,10
Taipei,LA,DHL,30,12,0.14473293333807224,0,0
Shenzhen,Rotterdam,DHL,24,37,0.3064577313504506,1,13
Shenzhen,Chicago,Maersk,12,23,0.7658659869388081,1,11
Taipei,Rotterdam,FedEx,14,25,0.3057588231556988,1,11
Taipei,LA,Maersk,30,25,0.4084187074986926,0,0
Taipei,LA,Maersk,27,29,0.30160356629716456,1,2
Penang,Rotterdam,FedEx,23,27,0.08022429180102997,1,4
Penang,LA,Maersk,25,15,0.9394336228961874,0,0
Taipei,LA,DHL,23,37,0.5485389920711888,1,14
Taipei,Rotterdam,DHL,18,24,0.7878331881854967,1,6
Taipei,Rotterdam,DHL,24,29,0.658357092185296,1,5
Penang,Rotterdam,DHL,16,30,0.5142542790619751,1,14
Penang,LA,DHL,23,44,0.08967825665938012,1,21
Shenzhen,LA,Maersk,15,16,0.6427335452703044,1,1
Shenzhen,Chicago,Maersk,30,36,0.15537035593683213,1,6
Taipei,Chicago,DHL,24,37,0.4143831693562766,1,13
Penang,Rotterdam,DHL,29,14,0.6291131434804303,0,0
Penang,Chicago,Maersk,17,8,0.7822290004721234,0,0
Penang,LA,FedEx,11,19,0.6850451757086196,1,8
Taipei,Chicago,Maersk,17,10,0.6715335290546288,0,0
Shenzhen,LA,Maersk,10,31,0.1490422091752075,1,21
Taipei,Rotterdam,Maersk,35,9,0.3461285400715879,0,0
Shenzhen,Rotterdam,Maersk,26,9,0.04291227266019415,0,0
Shenzhen,LA,Maersk,28,22,0.7194768931764646,0,0
Taipei,Chicago,FedEx,14,32,0.9525859813174191,1,18
Shenzhen,Rotterdam,DHL,39,39,0.2641103901790758,0,0
Shenzhen,Rotterdam,DHL,31,26,0.08769670916230932,0,0
Penang,Chicago,FedEx,29,38,0.4755700767536536,1,9
Shenzhen,Chicago,DHL,25,8,0.8566982231275688,0,0
Taipei,LA,DHL,16,22,0.5519741952717797,1,6
Taipei,Chicago,DHL,16,30,0.046777150190113304,1,14
Shenzhen,Chicago,FedEx,27,26,0.974272240527946,0,0
Penang,Chicago,FedEx,27,37,0.8286499099626007,1,10
Penang,LA,DHL,11,18,0.13159407705151016,1,7
Shenzhen,LA,DHL,24,35,0.9217977565035089,1,11
Shenzhen,Rotterdam,DHL,23,14,0.4506882886051886,0,0
Taipei,LA,Maersk,27,28,0.3718979905749412,1,1
Shenzhen,Rotterdam,Maersk,38,25,0.4610533305271882,0,0
Penang,Chicago,Maersk,18,12,0.8345719568709472,0,0
Shenzhen,Rotterdam,FedEx,23,36,0.6594796782867858,1,13
Taipei,Rotterdam,DHL,14,35,0.059248452399727536,1,21
Taipei,Chicago,FedEx,20,38,0.9576043711161709,1,18
Taipei,Rotterdam,FedEx,17,27,0.14778413347831776,1,10
Taipei,LA,FedEx,14,29,0.7455679517353511,1,15
Taipei,LA,DHL,38,11,0.636136530428131,0,0
Shenzhen,LA,Maersk,20,23,0.18752804794656086,1,3
Shenzhen,LA,DHL,14,11,0.17073207611304964,0,0
Shenzhen,Rotterdam,DHL,26,12,0.870327593704692,0,0
Shenzhen,Rotterdam,FedEx,31,18,0.41969492349959714,0,0
Taipei,Chicago,FedEx,13,5,0.6545765141741385,0,0
Penang,Rotterdam,FedEx,24,17,0.5040710038566732,0,0
Shenzhen,Rotterdam,Maersk,28,7,0.7273535170759595,0,0
Penang,Rotterdam,Maersk,31,32,0.47924237503933054,1,1
Shenzhen,Chicago,Maersk,11,42,0.2873799152555684,1,31
Shenzhen,LA,DHL,33,19,0.3633833709964964,0,0
Penang,Rotterdam,FedEx,26,40,0.8590776944503427,1,14
Taipei,Chicago,DHL,21,7,0.46803469292272704,0,0
Shenzhen,Chicago,Maersk,34,8,0.21344933224460927,0,0
Shenzhen,Chicago,FedEx,33,9,0.9346053880772532,0,0
Shenzhen,LA,Maersk,26,30,0.796600456498377,1,4
Penang,Rotterdam,FedEx,19,29,0.05566614605619913,1,10
Taipei,Chicago,FedEx,37,14,0.9989429619805178,0,0
Penang,LA,DHL,34,12,0.6949266964401023,0,0
Penang,Chicago,DHL,27,16,0.16026659904058693,0,0
Taipei,Chicago,Maersk,28,7,0.23716768129859644,0,0
Penang,Chicago,DHL,27,31,0.6924454812415469,1,4
Taipei,Chicago,DHL,22,27,0.779761055279122,1,5
Shenzhen,Chicago,DHL,23,44,0.23903594314980614,1,21
Taipei,LA,FedEx,33,37,0.2569688538992708,1,4
Shenzhen,Rotterdam,DHL,25,18,0.30712069487206084,0,0
Penang,Rotterdam,Maersk,27,27,0.5980183648366367,0,0
Penang,Rotterdam,FedEx,35,35,0.17181617830127693,0,0
Shenzhen,Rotterdam,FedEx,27,17,0.10424319888477751,0,0
Penang,LA,DHL,25,16,0.6788640890855135,0,0
Taipei,LA,FedEx,26,39,0.7790979397931701,1,13
Shenzhen,LA,Maersk,16,22,0.5009294044165055,1,6
Penang,Chicago,Maersk,21,25,0.3638327102683854,1,4
Shenzhen,Chicago,FedEx,11,5,0.4320427135264764,0,0
Taipei,Chicago,DHL,19,42,0.3884078338719519,1,23
Taipei,Rotterdam,DHL,14,13,0.9599849082376752,0,0
Penang,Chicago,FedEx,30,27,0.7680899052191402,0,0
Taipei,Rotterdam,Maersk,12,18,0.20808721485011028,1,6
Shenzhen,Chicago,FedEx,28,15,0.3841891520539801,0,0
Taipei,Rotterdam,DHL,22,11,0.5440122913631098,0,0
Shenzhen,Chicago,DHL,21,35,0.6129858620636884,1,14
Shenzhen,Chicago,FedEx,12,28,0.4681838960287671,1,16
Taipei,LA,Maersk,15,30,0.8101266350119591,1,15
Penang,Chicago,FedEx,23,34,0.7676060194582317,1,11
Taipei,Chicago,Maersk,13,38,0.5051579186281667,1,25
Shenzhen,LA,Maersk,22,42,0.8544293867817304,1,20
Shenzhen,Rotterdam,FedEx,28,9,0.7510895304423859,0,0
Taipei,LA,FedEx,27,9,0.7785818487206433,0,0
Penang,LA,Maersk,38,23,0.9564007794334166,0,0
Penang,Rotterdam,Maersk,12,42,0.26646694120920267,1,30
Shenzhen,Chicago,Maersk,29,32,0.2676481623668492,1,3
Shenzhen,Rotterdam,Maersk,15,30,0.8889522556906401,1,15
Penang,Chicago,DHL,25,27,0.7722263733856795,1,2
Taipei,Chicago,FedEx,29,34,0.9265455414356274,1,5
Shenzhen,Rotterdam,Maersk,33,7,0.06313016032445307,0,0
Shenzhen,LA,FedEx,12,32,0.6277570772615966,1,20
Penang,Rotterdam,Maersk,21,37,0.14462833812344744,1,16
Taipei,Chicago,FedEx,28,7,0.5038971982925826,0,0
Penang,Rotterdam,FedEx,28,9,0.15574693185344424,0,0
Taipei,Rotterdam,Maersk,33,23,0.12807850898487927,0,0
Taipei,Chicago,Maersk,13,5,0.012168345382033152,0,0
Taipei,LA,FedEx,10,42,0.6302388123829044,1,32
Shenzhen,Rotterdam,FedEx,11,13,0.35902261669008606,1,2
Penang,Chicago,FedEx,22,9,0.1051882848789717,0,0
Penang,Chicago,DHL,39,38,0.32283777773130984,0,0
Taipei,Rotterdam,Maersk,35,41,0.16894409145158495,1,6
Shenzhen,LA,DHL,38,37,0.9416948315016594,0,0
Shenzhen,Rotterdam,DHL,22,29,0.3200048857613481,1,7
Penang,LA,Maersk,39,33,0.3339535232893899,0,0
Shenzhen,LA,Maersk,11,29,0.8398580033995856,1,18
Shenzhen,LA,DHL,39,13,0.6477557612860042,0,0
Taipei,LA,Maersk,28,7,0.7101716074030013,0,0
Shenzhen,Rotterdam,FedEx,31,19,0.6360018039889606,0,0
Taipei,Chicago,FedEx,33,8,0.9461962839485654,0,0
Penang,Chicago,DHL,25,42,0.20700083155804516,1,17
Shenzhen,Chicago,DHL,21,24,0.9890392417557957,1,3
Penang,Chicago,Maersk,10,27,0.8309561775565132,1,17
Penang,Chicago,Maersk,18,41,0.5889725888763422,1,23
Shenzhen,Chicago,DHL,26,12,0.662371624396249,0,0
Shenzhen,Rotterdam,DHL,19,41,0.6488258765006141,1,22
Penang,LA,FedEx,27,37,0.0583962240591539,1,10
Shenzhen,Chicago,FedEx,28,37,0.2180164985319386,1,9
Taipei,Rotterdam,Maersk,16,11,0.9614708845247492,0,0
Taipei,Chicago,FedEx,34,26,0.5343644288593793,0,0
Shenzhen,Chicago,Maersk,28,9,0.37835360326191203,0,0
Penang,LA,Maersk,33,19,0.762038463389075,0,0
Shenzhen,LA,Maersk,24,25,0.5245189426558096,1,1
Shenzhen,LA,FedEx,18,29,0.01316277143189759,1,11
Penang,Chicago,DHL,19,21,0.7362375967151179,1,2
Penang,Chicago,DHL,32,11,0.7322175600528613,0,0
Taipei,Chicago,FedEx,29,23,0.1651487121099744,0,0
Penang,LA,DHL,29,11,0.9566600884242134,0,0
Taipei,Rotterdam,Maersk,13,44,0.22390813154111433,1,31
Penang,Chicago,DHL,15,28,0.4577493673821993,1,13
Shenzhen,Chicago,FedEx,13,15,0.11473596126091468,1,2
Taipei,Chicago,DHL,14,5,0.6032823194505884,0,0
Taipei,Rotterdam,Maersk,18,36,0.3754511200572125,1,18
Taipei,Chicago,Maersk,21,44,0.35317346220970547,1,23
Shenzhen,Rotterdam,FedEx,32,6,0.8269768772209473,0,0
Shenzhen,Chicago,FedEx,17,19,0.009561712850478243,1,2
Shenzhen,Rotterdam,FedEx,30,25,0.7979467708924225,0,0
Shenzhen,Chicago,Maersk,14,28,0.5714485657480787,1,14
Shenzhen,LA,DHL,38,21,0.9860985134801991,0,0
Taipei,LA,DHL,20,13,0.589443220604249,0,0
Shenzhen,LA,FedEx,32,39,0.05537913414795792,1,7
Taipei,LA,DHL,20,24,0.050645326443726324,1,4
Shenzhen,Chicago,DHL,22,23,0.8831529863718319,1,1
Penang,LA,FedEx,23,22,0.8412141455110531,0,0
Taipei,Rotterdam,FedEx,37,24,0.3458900755820232,0,0
Penang,LA,Maersk,17,34,0.6180324841811372,1,17
Taipei,LA,Maersk,34,44,0.4895913570556003,1,10
Penang,LA,Maersk,39,5,0.9671640551360522,0,0
Shenzhen,Chicago,Maersk,27,28,0.9499609008768916,1,1
Shenzhen,LA,DHL,28,28,0.9838390085407746,0,0
Shenzhen,Rotterdam,DHL,21,23,0.8664487806342642,1,2
Taipei,LA,Maersk,21,34,0.9095515907751013,1,13
Penang,LA,Maersk,27,30,0.21727877876713642,1,3
Shenzhen,LA,FedEx,19,42,0.8310067889897745,1,23
Penang,Rotterdam,DHL,16,33,0.7088571132042747,1,17
Penang,LA,DHL,37,17,0.9627865088280702,0,0
Shenzhen,Rotterdam,Maersk,27,8,0.5712618284426194,0,0
Shenzhen,Rotterdam,DHL,21,21,0.08516716671055635,0,0
Penang,LA,FedEx,23,37,0.597398891187153,1,14
Shenzhen,Rotterdam,FedEx,24,9,0.6865809280212878,0,0
Shenzhen,Chicago,DHL,25,32,0.2203210287124283,1,7
Shenzhen,LA,Maersk,11,28,0.3941133835127284,1,17
Taipei,LA,DHL,39,21,0.59850341405168,0,0
Penang,Rotterdam,FedEx,39,43,0.37410573731650554,1,4
Penang,Rotterdam,Maersk,27,44,0.37494771723866394,1,17
Taipei,LA,DHL,21,15,0.1330866391727974,0,0
Penang,Chicago,Maersk,25,16,0.940746723077666,0,0
Shenzhen,Rotterdam,Maersk,22,17,0.7504943844950965,0,0
Penang,Rotterdam,FedEx,29,12,0.001243438866102009,0,0
Shenzhen,Chicago,Maersk,26,5,0.7656132840221652,0,0
Taipei,Chicago,DHL,27,13,0.7397949926578588,0,0
Shenzhen,LA,Maersk,12,32,0.009730960155522994,1,20
Penang,Chicago,Maersk,32,6,0.36960429761376457,0,0
Penang,LA,DHL,19,18,0.6067476903255307,0,0
Penang,Chicago,FedEx,10,17,0.45275065185803587,1,7
Taipei,Rotterdam,FedEx,15,6,0.7779861187205073,0,0
Taipei,LA,DHL,12,8,0.425458332634434,0,0
Penang,LA,DHL,28,16,0.15386296945383704,0,0
Shenzhen,LA,FedEx,13,14,0.9764156242738286,1,1
Taipei,Chicago,Maersk,38,7,0.2420399927760466,0,0
Penang,Rotterdam,DHL,29,8,0.7176923105413323,0,0
Penang,LA,Maersk,32,10,0.14315631166407194,0,0
Taipei,LA,DHL,12,27,0.32901261378393265,1,15
Taipei,LA,FedEx,17,9,0.44202760843042377,0,0
Taipei,LA,Maersk,17,7,0.1922320045270639,0,0
Shenzhen,Rotterdam,Maersk,36,14,0.4499595763686095,0,0
Shenzhen,Chicago,DHL,38,23,0.15716282299175,0,0
Penang,Rotterdam,Maersk,16,18,0.5590065389858901,1,2
Taipei,LA,DHL,11,25,0.663713252520194,1,14
Shenzhen,Rotterdam,FedEx,30,32,0.06243428402801077,1,2
Taipei,LA,Maersk,15,25,0.8711321210821681,1,10
Penang,Chicago,DHL,37,40,0.18514088504203552,1,3
Shenzhen,Chicago,Maersk,25,28,0.2253624253203238,1,3
Shenzhen,Chicago,DHL,19,42,0.661349840083063,1,23
Shenzhen,LA,DHL,13,21,0.46875106043441406,1,8
Penang,Rotterdam,DHL,22,26,0.4993955991710657,1,4
Taipei,Chicago,FedEx,19,23,0.12815498456313268,1,4
Shenzhen,LA,Maersk,30,14,0.8057358218764082,0,0
Penang,LA,FedEx,23,15,0.61705424610421,0,0
Taipei,Rotterdam,DHL,18,42,0.13538204330945602,1,24
Penang,Chicago,DHL,20,6,0.373999367025596,0,0
Taipei,LA,FedEx,32,37,0.8104099327350301,1,5
Penang,Rotterdam,FedEx,27,35,0.5683550459866207,1,8
Taipei,Chicago,Maersk,20,39,0.10864877913293047,1,19
Shenzhen,Rotterdam,DHL,26,41,0.3727770457892867,1,15
Taipei,Rotterdam,FedEx,11,40,0.2426943984557346,1,29
Penang,LA,DHL,12,27,0.5174655536537264,1,15
Penang,LA,DHL,20,40,0.8433611288719896,1,20
Taipei,LA,Maersk,27,44,0.4362671348044198,1,17
Shenzhen,Rotterdam,Maersk,36,43,0.4333420303683231,1,7
Shenzhen,LA,Maersk,12,30,0.905350902327037,1,18
Taipei,Rotterdam,FedEx,35,29,0.5761854125072724,0,0
Taipei,Rotterdam,DHL,24,21,0.5661910873974069,0,0
Penang,LA,FedEx,20,19,0.2619098918753894,0,0
Shenzhen,Chicago,FedEx,20,41,0.6077227478371263,1,21
Taipei,Chicago,Maersk,37,8,0.5759104674173964,0,0
Shenzhen,Chicago,DHL,39,26,0.39685147034186397,0,0
Taipei,Rotterdam,DHL,37,21,0.9906955658991805,0,0
Taipei,Rotterdam,Maersk,34,26,0.8818909649480867,0,0
Shenzhen,Rotterdam,DHL,29,21,0.7495862900768155,0,0
Taipei,LA,Maersk,37,18,0.5373455884130005,0,0
Taipei,Rotterdam,FedEx,34,18,0.46205980189463025,0,0
Penang,LA,FedEx,20,21,0.18489739522319937,1,1
Taipei,LA,Maersk,28,12,0.3057374740146237,0,0
Taipei,Chicago,FedEx,37,38,0.7739607998232102,1,1
Taipei,Chicago,FedEx,10,30,0.45374895393755144,1,20
Penang,Chicago,Maersk,36,34,0.8822695165695014,0,0
Shenzhen,LA,FedEx,14,26,0.14791113634552877,1,12
Penang,LA,DHL,19,20,0.5083470960136365,1,1
Penang,LA,FedEx,19,34,0.6469656840213087,1,15
Shenzhen,Rotterdam,Maersk,23,20,0.516848456307926,0,0
Penang,LA,DHL,11,42,0.8892268915849871,1,31
Shenzhen,Chicago,DHL,13,28,0.9895632818291398,1,15
Penang,Chicago,FedEx,11,40,0.11583465834136975,1,29
Shenzhen,LA,DHL,27,39,0.129954904076921,1,12
Taipei,LA,Maersk,22,10,0.13032411356012108,0,0
Penang,Chicago,DHL,28,8,0.6811770960705276,0,0
Penang,LA,FedEx,14,22,0.3726760954958379,1,8
Penang,Chicago,FedEx,29,10,0.733314661265906,0,0
Penang,Rotterdam,DHL,11,30,0.4054714728869787,1,19
Taipei,Chicago,Maersk,20,41,0.6276067213320636,1,21
Penang,Rotterdam,Maersk,39,31,0.7698580056788935,0,0
Taipei,LA,FedEx,39,15,0.5482159106549206,0,0
Taipei,LA,FedEx,35,42,0.5395035904500061,1,7
Taipei,Rotterdam,Maersk,27,20,0.08823432528563446,0,0
Taipei,LA,DHL,39,23,0.4107817429094348,0,0
Shenzhen,Rotterdam,DHL,15,19,0.5457771532249376,1,4
Shenzhen,LA,DHL,32,30,0.46198082566640997,0,0
Penang,Chicago,DHL,37,35,0.9007820001884255,0,0
Shenzhen,LA,Maersk,19,23,0.9065306321194894,1,4
Shenzhen,Chicago,FedEx,31,28,0.8219173805887617,0,0
Penang,Chicago,FedEx,32,13,0.37529807537312,0,0
Penang,Rotterdam,DHL,26,27,0.7172991516875343,1,1
Penang,LA,Maersk,31,8,0.3952884610696098,0,0
Shenzhen,Rotterdam,Maersk,20,14,0.23259359897575904,0,0
Shenzhen,LA,DHL,28,13,0.3429026435508816,0,0
Penang,Chicago,DHL,26,23,0.07096463328553548,0,0
Taipei,Chicago,DHL,33,19,0.3317775090046472,0,0
Penang,LA,FedEx,13,38,0.4607422172611716,1,25
Taipei,LA,DHL,35,23,0.95548089478083,0,0
Taipei,Rotterdam,FedEx,33,25,0.3134105862196249,0,0
Penang,LA,Maersk,35,38,0.9024535392055206,1,3
Penang,LA,Maersk,23,21,0.22885827582349705,0,0
Penang,LA,FedEx,36,22,0.1909688977592494,0,0
Shenzhen,Rotterdam,FedEx,29,21,0.5189954564321649,0,0
Taipei,LA,FedEx,13,6,0.672511369297406,0,0
Shenzhen,Chicago,FedEx,37,5,0.044332250802281425,0,0
Shenzhen,Rotterdam,DHL,23,14,0.2210658650472167,0,0
Penang,Rotterdam,Maersk,35,41,0.4556836665013164,1,6
Shenzhen,Chicago,DHL,13,9,0.33100433598318146,0,0
Penang,Chicago,FedEx,15,16,0.7126210793483219,1,1
Taipei,Chicago,DHL,39,40,0.5111605960413168,1,1
Penang,LA,DHL,18,35,0.1603591056039002,1,17
Shenzhen,Chicago,Maersk,30,42,0.8944653793150905,1,12
Shenzhen,LA,DHL,21,13,0.29290567548335955,0,0
Penang,Rotterdam,Maersk,38,30,0.7311311089644235,0,0
Penang,Rotterdam,FedEx,35,19,0.7799157791054099,0,0
Shenzhen,Chicago,DHL,39,20,0.9631577002561021,0,0
Taipei,LA,FedEx,17,17,0.4985074665241014,0,0
Taipei,Chicago,Maersk,33,29,0.6158355154644322,0,0
Penang,Chicago,FedEx,13,34,0.33487629347953374,1,21
Taipei,LA,FedEx,36,11,0.6781792934120665,0,0
Shenzhen,Chicago,Maersk,35,8,0.4633834858663197,0,0
Penang,Rotterdam,FedEx,34,44,0.43765236472442226,1,10
Shenzhen,Chicago,FedEx,34,42,0.8554675291161055,1,8
Shenzhen,LA,FedEx,14,34,0.050168843498688664,1,20
Taipei,LA,DHL,15,14,0.8819624278318685,0,0
Penang,Rotterdam,FedEx,14,34,0.8520698378285569,1,20
Penang,LA,Maersk,28,43,0.5063662535617891,1,15
Taipei,LA,DHL,36,11,0.49020285420562826,0,0
Shenzhen,Rotterdam,DHL,17,40,0.3618073680354902,1,23
Shenzhen,Chicago,Maersk,18,39,0.9941737916817344,1,21
Shenzhen,Rotterdam,FedEx,24,28,0.11116933275384122,1,4
Shenzhen,Chicago,DHL,13,43,0.590215235628607,1,30
Penang,Rotterdam,DHL,34,40,0.681681590112417,1,6
Penang,Chicago,DHL,18,24,0.9343300082169445,1,6
Taipei,Rotterdam,FedEx,16,36,0.7802034968567615,1,20
Taipei,Chicago,DHL,17,43,0.6438472028115468,1,26
Penang,Rotterdam,Maersk,24,30,0.11681231681212267,1,6
Penang,Chicago,FedEx,28,30,0.3737335168314674,1,2
Shenzhen,Rotterdam,Maersk,24,40,0.13884164254798526,1,16
Shenzhen,LA,Maersk,14,39,0.8812127324655137,1,25
Taipei,Chicago,DHL,28,39,0.749621155563643,1,11
Penang,Rotterdam,DHL,16,16,0.7575367867972292,0,0
Taipei,Chicago,DHL,15,37,0.6522565177735441,1,22
Penang,Chicago,Maersk,36,40,0.5070435369367097,1,4
Shenzhen,Rotterdam,FedEx,28,18,0.1499710594634972,0,0
Taipei,Chicago,DHL,34,37,0.32969488670505176,1,3
Taipei,Rotterdam,DHL,37,28,0.13691579247689056,0,0
Penang,LA,Maersk,26,19,0.7249131428523432,0,0
Shenzhen,Chicago,FedEx,19,35,0.16022877602200503,1,16
Taipei,LA,Maersk,28,21,0.7021135501716855,0,0
Shenzhen,Chicago,DHL,20,16,0.6922553895959047,0,0
Taipei,Chicago,Maersk,24,26,0.4593044789912889,1,2
Shenzhen,Chicago,DHL,19,27,0.1352286541180523,1,8
Penang,Rotterdam,FedEx,20,30,0.3148008261340367,1,10
Taipei,LA,Maersk,32,18,0.32009310907555144,0,0
Taipei,Chicago,DHL,12,16,0.7003851331432934,1,4
Shenzhen,Rotterdam,DHL,39,8,0.11374301941372433,0,0
Shenzhen,Chicago,DHL,12,17,0.8290686462160908,1,5
Taipei,Rotterdam,DHL,27,22,0.761007290185914,0,0
Penang,Chicago,Maersk,34,32,0.18630691817427392,0,0
Shenzhen,LA,DHL,20,42,0.7191643817788894,1,22
Shenzhen,LA,Maersk,29,23,0.6685131814678218,0,0
Shenzhen,Chicago,DHL,35,42,0.7481208001109263,1,7
Taipei,Rotterdam,Maersk,38,7,0.18892855544869447,0,0
Taipei,Chicago,Maersk,31,23,0.15759032215646862,0,0
Taipei,Rotterdam,DHL,27,24,0.23648398592275421,0,0
Taipei,Chicago,DHL,34,29,0.36587170314897566,0,0
Penang,Rotterdam,DHL,24,15,0.7936649810358012,0,0
Penang,LA,DHL,16,21,0.73792393747885,1,5
Taipei,Chicago,FedEx,19,39,0.9254515922785331,1,20
Penang,LA,DHL,30,18,0.05862955909861545,0,0
Shenzhen,LA,DHL,32,43,0.011556281014185599,1,11
Shenzhen,Chicago,DHL,39,23,0.6991388297007991,0,0
Shenzhen,Chicago,Maersk,29,7,0.2792874957941657,0,0
Taipei,Rotterdam,DHL,38,38,0.33407889553381753,0,0
Shenzhen,Rotterdam,Maersk,19,26,0.5468020259145122,1,7
Penang,LA,Maersk,22,42,0.10241312312679851,1,20
Taipei,Rotterdam,Maersk,24,31,0.6426944165480497,1,7
Penang,Rotterdam,Maersk,32,25,0.3251474462311502,0,0
Shenzhen,Chicago,FedEx,27,35,0.6327151243009916,1,8
Shenzhen,Rotterdam,DHL,32,31,0.8340069130733858,0,0
Shenzhen,LA,Maersk,13,41,0.17111133333742967,1,28
Taipei,Rotterdam,DHL,29,6,0.9308730929145203,0,0
Penang,LA,Maersk,26,13,0.5306881410624438,0,0
Taipei,Chicago,FedEx,37,23,0.9229277651739684,0,0
Taipei,LA,Maersk,12,40,0.20773008220177813,1,28
Shenzhen,Rotterdam,DHL,30,14,0.6045626646042376,0,0
Taipei,Chicago,DHL,30,44,0.4038871173236047,1,14
Taipei,Rotterdam,FedEx,11,43,0.7742221911560132,1,32
Shenzhen,Chicago,DHL,13,11,0.6059089432132964,0,0
Taipei,Chicago,DHL,10,8,0.49451545695831844,0,0
Shenzhen,Rotterdam,Maersk,24,19,0.9129854064310087,0,0
Shenzhen,Rotterdam,DHL,34,16,0.3771170641716802,0,0
Shenzhen,Chicago,Maersk,10,10,0.2199802048981815,0,0
Shenzhen,Chicago,FedEx,15,13,0.6081011868520917,0,0
Taipei,Rotterdam,DHL,16,39,0.6240284371728138,1,23
Shenzhen,LA,Maersk,28,12,0.4390946215718754,0,0
Shenzhen,Rotterdam,DHL,21,11,0.4866100436893823,0,0
Taipei,Chicago,Maersk,10,8,0.9595534142998999,0,0
Taipei,Rotterdam,FedEx,16,17,0.7326856913968013,1,1
Penang,LA,Maersk,28,23,0.110601751482577,0,0
Taipei,Rotterdam,DHL,22,11,0.21213007087061098,0,0
Taipei,Chicago,Maersk,35,14,0.975576634435559,0,0
Penang,Rotterdam,DHL,21,29,0.7264655537935313,1,8
Taipei,Chicago,FedEx,21,39,0.9150451261446532,1,18
Taipei,Chicago,Maersk,31,29,0.30386146398872205,0,0
Taipei,Rotterdam,DHL,22,33,0.7418668600865923,1,11
Taipei,Chicago,DHL,37,16,0.7140027085235114,0,0
Penang,Chicago,DHL,23,44,0.2946899854393751,1,21
Taipei,LA,Maersk,31,16,0.5508163254507054,0,0
Taipei,LA,Maersk,39,10,0.6274151112702953,0,0
Penang,LA,Maersk,21,14,0.48113181082746503,0,0
Shenzhen,LA,FedEx,29,6,0.8271787066580127,0,0
Penang,Chicago,DHL,21,29,0.8328690417979895,1,8
Shenzhen,Rotterdam,DHL,36,11,0.8506005483015567,0,0
Penang,Chicago,FedEx,15,44,0.8034235690981628,1,29
Penang,Chicago,FedEx,36,27,0.4880834771971446,0,0
Taipei,Chicago,Maersk,19,15,0.3814382981490072,0,0
Shenzhen,Rotterdam,Maersk,29,40,0.8313762837143706,1,11
Taipei,LA,Maersk,38,27,0.49020145855626684,0,0
Shenzhen,Chicago,Maersk,33,11,0.24637139862798185,0,0
Penang,Chicago,Maersk,18,31,0.5073435323222163,1,13
Penang,LA,Maersk,11,17,0.14184982191924211,1,6
Shenzhen,Chicago,FedEx,16,21,0.6916294905987989,1,5
Taipei,Rotterdam,FedEx,18,36,0.33592128162390633,1,18
Taipei,Chicago,FedEx,34,30,0.2606587984474543,0,0
Taipei,Chicago,DHL,21,26,0.956508746234745,1,5
Taipei,LA,DHL,14,17,0.7768809957583076,1,3
Penang,Chicago,Maersk,10,16,0.7870695027239316,1,6
Penang,Chicago,FedEx,31,11,0.6237219692791834,0,0
Penang,Rotterdam,DHL,24,5,0.8391728105102971,0,0
Penang,LA,DHL,17,37,0.7591624811633813,1,20
Penang,LA,FedEx,10,18,0.5987737041336165,1,8
Taipei,Rotterdam,DHL,27,21,0.9611244018517173,0,0
Taipei,Chicago,DHL,22,8,0.19159494968442303,0,0
Taipei,LA,FedEx,38,43,0.943379718994751,1,5
Taipei,LA,DHL,10,5,0.40143816199886495,0,0
Penang,Chicago,FedEx,14,28,0.5283989834014866,1,14
Penang,Chicago,DHL,27,38,0.12273931954430894,1,11
Penang,LA,FedEx,25,38,0.5401074389217909,1,13
Shenzhen,Chicago,DHL,35,28,0.6112067518581934,0,0
Taipei,LA,DHL,19,19,0.997701541808524,0,0
Taipei,Chicago,FedEx,39,21,0.9751924110715265,0,0
Penang,Chicago,DHL,13,17,0.9663972918742872,1,4
Taipei,Rotterdam,FedEx,10,11,0.34838806010205736,1,1
Taipei,Chicago,FedEx,32,13,0.9912664987450435,0,0
Penang,Rotterdam,DHL,17,39,0.45547815159511085,1,22
Shenzhen,Chicago,Maersk,14,27,0.8518362587619005,1,13
Shenzhen,LA,DHL,11,43,0.216319969018972,1,32
Shenzhen,LA,Maersk,33,27,0.5058331796566023,0,0
Penang,Chicago,Maersk,26,30,0.9660120961276054,1,4
Taipei,Chicago,DHL,16,5,0.9470313969234275,0,0
Penang,LA,Maersk,26,18,0.6837348778214267,0,0
Penang,Chicago,FedEx,37,36,0.7978143225530598,0,0
Taipei,Rotterdam,FedEx,15,14,0.1764266966024014,0,0
Shenzhen,Rotterdam,Maersk,38,5,0.7216585494841574,0,0
Shenzhen,Rotterdam,FedEx,31,9,0.6180508083353723,0,0
Penang,Rotterdam,DHL,24,7,0.09155173575124609,0,0
Shenzhen,Rotterdam,FedEx,14,31,0.11315900658967626,1,17
Penang,Chicago,Maersk,24,26,0.10844361775126188,1,2
Penang,Chicago,DHL,27,22,0.7243569348298357,0,0
Taipei,Rotterdam,FedEx,27,20,0.14171520824757244,0,0
Taipei,Chicago,DHL,34,6,0.46773227111447047,0,0
Taipei,Chicago,Maersk,30,17,0.35698180587775774,0,0
